,movieId,95%_least_plausible,title,genres
12701,5931.0,2.7814701581770405,Britannia Hospital (1982),Comedy|Drama
12702,4726.0,2.781358209080102,"Turandot Project, The (2000)",Documentary
12703,84122.0,2.781347106148354,History Is Made at Night (1937),Drama|Romance
12704,31867.0,2.7813194928088496,Man of the House (2005),Action|Comedy
12705,69500.0,2.7811524548250004,Brunet Will Call (Brunet wieczorowa pora) (1976),Comedy
12706,83801.0,2.781086727449541,"Film Unfinished, A (Shtikat Haarchion) (2010)",Documentary|Drama
12707,104829.0,2.781080032234323,"Story of Luke, The (2012)",Comedy|Drama
12708,879.0,2.7810782861483783,"Relic, The (1997)",Horror|Thriller
12709,60599.0,2.7810639980769216,Flakes (2007),Comedy
12710,148701.0,2.7808311733102116,The Girl in the Book (2015),Drama
12711,881.0,2.7808188475656723,First Kid (1996),Children|Comedy
12712,27824.0,2.78077249071724,Running On Karma (Daai Zek Lou) (2003),Action|Drama|Thriller
12713,80789.0,2.7807318309897013,Loving Leah (2009),Drama|Romance
12714,7207.0,2.780725885371959,Where the Boys Are (1960),Comedy
12715,72327.0,2.7806285741115637,Murder by Contract (1958),Crime|Drama|Film-Noir|Thriller
12716,140579.0,2.7804023282776433,My Sweet Little Village (1985),Comedy
12717,120827.0,2.7803307452654598,The Hound of the Baskervilles (1988),Crime|Drama|Horror|Mystery
12718,6600.0,2.780286458028273,...And God Spoke (1993),Comedy
12719,6741.0,2.7802357285149393,God told Me To (1976),Crime|Horror|Mystery|Sci-Fi|Thriller
12720,117310.0,2.7801284860797675,Aashiqui 2 (2013),Drama|Musical|Romance
12721,4531.0,2.7801131212159595,Red Heat (1988),Action
12722,3509.0,2.779979477399794,Black and White (1999),Drama
12723,1820.0,2.779847934306589,"Proposition, The (1998)",Drama|Romance
12724,108445.0,2.7798120522921463,Concussion (2013),Drama
12725,6026.0,2.7797719346428678,"Deathmaker, The (Totmacher, Der) (1995)",Crime|Drama
12726,60737.0,2.77976535566973,Watching the Detectives (2007),Comedy|Romance
12727,72751.0,2.7797051641288437,Two Rode Together (1961),Western
12728,5193.0,2.7794465742456445,"Jazz Singer, The (1980)",Musical
12729,26475.0,2.7793410404674272,Lianna (1983),Drama|Romance
12730,152059.0,2.7793267533574646,"Crouching Tiger, Hidden Dragon: Sword of Destiny (2016)",Action|Adventure|Drama
12731,70958.0,2.779312495723738,Paris 36 (Faubourg 36) (2008),Drama|Musical|Romance
12732,59105.0,2.779247121540311,Where in the World Is Osama Bin Laden? (2008),Documentary
12733,95133.0,2.779204946076085,Blackthorn (2011),Western
12734,92789.0,2.7791939655251885,Bombay Beach (2011),Documentary|Drama|Musical
12735,1553.0,2.7790569962370997,Late Bloomers (1996),Comedy
12736,86137.0,2.7790402420193865,Leap Year (Año bisiesto) (2010),Drama
12737,120795.0,2.7790241904313433,The Big Shave (1968),Drama|Horror
12738,107675.0,2.7789219204192666,Vendetta (2013),Action|Crime
12739,45170.0,2.7789155464030375,Mata Hari (1931),Drama|Romance
12740,140747.0,2.7788100059930594,16 Wishes (2010),Children|Drama|Fantasy
12741,126927.0,2.7787722894354094,The Heart of the World (2000),Drama|Fantasy
12742,4221.0,2.778714814040197,Necessary Roughness (1991),Comedy
12743,84777.0,2.7786858129922627,All the Colors of the Dark (1972),Horror|Mystery|Thriller
12744,135841.0,2.7786778376784396,Siddharth (2013),Drama
12745,169992.0,2.7786107795254087,Free Fire (2017),Action|Crime|Drama
12746,5919.0,2.778563427087764,Android (1982),Sci-Fi
12747,78264.0,2.7784812225295985,"Back-up Plan, The (2010)",Comedy|Romance
12748,119966.0,2.778433739454706,Ask Me Anything (2014),Drama|Mystery|Thriller
12749,146036.0,2.778375518783321,31st of June (1978),Comedy|Romance
12750,8626.0,2.778308914874584,Dr. Terror's House of Horrors (1965),Horror|Sci-Fi
12751,6109.0,2.778305904543036,One from the Heart (1982),Drama|Romance
12752,5203.0,2.7782813634028956,The Monster Club (1981),Comedy|Horror
12753,32049.0,2.778274509019772,"Laughing Policeman, The (1973)",Crime|Drama|Thriller
12754,84131.0,2.7782726603390184,City of Pirates (La ville des pirates) (1983) ,Drama|Fantasy
12755,132796.0,2.7782664043300835,San Andreas (2015),Action|Drama|Thriller
12756,779.0,2.7781678050496286,'Til There Was You (1997),Drama|Romance
12757,156779.0,2.778141372591305,Jimmy Carr: In Concert (2008),Comedy
12758,167234.0,2.7781312001982568,Life+1 Day (2016),Drama|Thriller
12759,5256.0,2.778081623319832,Stolen Summer (2002),Drama
12760,27573.0,2.778053482857351,Stratosphere Girl (2004),Drama|Mystery
12761,41753.0,2.777962508669564,8 Million Ways to Die (1986),Action|Adventure|Crime|Thriller
12762,58895.0,2.777941403725797,Black Peter (Cerný Petr) (1964),Drama
12763,129399.0,2.777825709041587,Jim Carrey: Unnatural Act (1991),Comedy|Documentary
12764,1806.0,2.7776990487576416,Paulie (1998),Adventure|Children|Comedy
12765,101018.0,2.7776486382375256,Yo Yo (Yoyo) (1965),Comedy|Drama|Romance
12766,2191.0,2.777641046582122,"Merry War, A (1997)",Comedy
12767,147047.0,2.777616537078399,Caramuru - A Invenção do Brasil (2001),Comedy|Romance
12768,78266.0,2.7775824732753116,Splice (2009),Horror|Sci-Fi|Thriller
12769,47135.0,2.7775667228898167,Michael (1924),Drama
12770,8991.0,2.777534354853656,"Disorderly Orderly, The (1964)",Comedy|Romance
12771,115135.0,2.777529668456897,Corn Island (Simindis kundzuli) (2014),Drama
12772,134549.0,2.7775107542018707,Piazza Fontana: The Italian Conspiracy (2012),Drama
12773,81046.0,2.777390909367997,Martha (1974),Drama|Thriller
12774,109455.0,2.7773843836650136,Highway (2014) ,Crime|Drama|Romance
12775,7751.0,2.777380950392615,Strange Cargo (1940),Drama
12776,4606.0,2.777316657373047,Immediate Family (1989),Drama
12777,4253.0,2.7772825701397177,Lakeboat (2000),Comedy
12778,67812.0,2.777176320044413,Cheeky (Trasgredire) (2000),Comedy|Drama
12779,50158.0,2.7771174280520357,Stomp the Yard (2007),Drama|Musical
12780,7152.0,2.777072423360618,"Statement, The (2003)",Drama|Thriller
12781,141684.0,2.7770622710426425,Hurricane of Fun: The Making of Wet Hot (2015),Documentary
12782,42385.0,2.777042311208376,Yamakasi - Les samouraïs des temps modernes (2001),Action|Crime|Drama
12783,156968.0,2.776992205366796,City of Gold (2016),Documentary
12784,8854.0,2.776967854071938,Night of the Demons (1988),Horror
12785,117194.0,2.776916717714363,Dolphin Tale 2 (2014),Children|Drama
12786,26146.0,2.776637767009418,Ride in the Whirlwind (1965),Western
12787,106508.0,2.7766357059095514,"Dyatlov Pass Incident, The (Devil's Pass) (2013)",Mystery|Thriller
12788,54262.0,2.7766099580014574,Murder Most Foul (1964),Comedy|Crime|Drama|Mystery|Thriller
12789,4487.0,2.7765149504956037,Cocktail (1988),Drama|Romance
12790,71170.0,2.776398515811925,All's Well (1972),Drama
12791,2773.0,2.776287154603371,Alice and Martin (Alice et Martin) (1998),Drama
12792,158491.0,2.7762787047793767,Stretch and Bobbito: Radio That Changed Lives (2015),Documentary
12793,170263.0,2.7762624250955645,Trevor Noah: Afraid of the Dark (2017),Comedy
12794,72261.0,2.7762557767119116,"Pebble and the Penguin, The (1995)",Animation|Musical
12795,5531.0,2.7762204316491728,Undisputed (2002),Drama
12796,111377.0,2.776169515812645,Crystal Lake Memories: The Complete History of Friday the 13th (2013),Documentary|Horror
12797,33988.0,2.776090839198201,Twenty Bucks (1993),Comedy
12798,50940.0,2.776051023820879,Murk (Mørke) (2005),Drama|Thriller
12799,101893.0,2.7760228752946614,To the Wonder (2013),Drama|Romance
12800,81351.0,2.775792065385011,"Olsen Gang, The (Olsen-Banden) (1968)",Comedy|Crime
12801,155846.0,2.7756675495094,War on Everyone (2016),Comedy
12802,152029.0,2.775652268278198,Touched With Fire (2015),Drama|Romance
12803,80816.0,2.7756087908039078,Dark Night of the Scarecrow (1981),Horror|Mystery
12804,8868.0,2.775469409456691,Head in the Clouds (2004),Drama|Romance|War
12805,121699.0,2.7753265732878756,Katt Williams: Priceless: Afterlife (2014),Comedy
12806,39779.0,2.7752932574899845,Tarzan and His Mate (1934),Action|Adventure
12807,144536.0,2.77529129608868,Guns & Talks (2001),Action|Comedy
12808,2849.0,2.775266263160218,Queens Logic (1991),Comedy|Drama
12809,106443.0,2.7752154065122587,"Best Man Holiday, The (2013)",Comedy|Drama
12810,7161.0,2.7751501812052473,Cheaper by the Dozen (2003),Children|Comedy
12811,6647.0,2.775095654001335,"Business of Fancydancing, The (2002)",Drama
12812,158398.0,2.775031845716527,World of Glory (1991),Comedy
12813,66295.0,2.775023209205097,33 Scenes from Life (33 sceny z zycia) (2008),Drama
12814,96578.0,2.774843507321408,Mr. Freedom (1969),Comedy
12815,7408.0,2.774822072699696,Jack and the Beanstalk (1952),Children|Comedy|Fantasy
12816,4940.0,2.774681410076181,"First Deadly Sin, The (1980)",Thriller
12817,105351.0,2.7745806285674584,Runner Runner (2013),Crime|Drama|Thriller
12818,66943.0,2.774446258892497,"Cottage, The (2008)",Comedy|Crime|Horror|Thriller
12819,4653.0,2.774363166101043,"Return of the Musketeers, The (1989)",Adventure|Comedy
12820,51354.0,2.774357121765053,Emil i Lönneberga (1971),Children|Drama
12821,153780.0,2.7743559877884234,Bheja Fry (2007),Comedy|Drama
12822,111647.0,2.7743329188950194,12 O'Clock Boys (2013),Documentary
12823,73114.0,2.774289684645799,"Pursuit of the Graf Spee (Battle of the River Plate, The) (1956)",Action|Adventure|Drama|War
12824,114378.0,2.7742633921830935,CBGB (2013),Drama
12825,91353.0,2.774262302884086,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),Adventure|Animation|Children|Comedy
12826,158894.0,2.774251278932363,Love on the Sidelines (2016),Comedy|Romance
12827,7397.0,2.7742475491410383,"Baby, the Rain Must Fall (1965)",Drama
12828,50445.0,2.7742325891364628,"Hitcher, The (2007)",Action|Horror|Thriller
12829,84096.0,2.774202686777929,Kisses (2008),Drama
12830,4834.0,2.774147530888609,Cheech & Chong's Next Movie (1980),Comedy
12831,77156.0,2.7739254650846394,Affinity (2008),Drama|Romance
12832,94289.0,2.7739249412458147,"Murderer Lives at Number 21, The (L'assassin habite... au 21) (1942)",Comedy|Mystery|Thriller
12833,81633.0,2.773913805551522,Dark and Stormy Night (2009),Comedy|Mystery
12834,168668.0,2.773886278480123,Say a Word for the Poor Hussar (1980),Comedy|Drama
12835,26185.0,2.7738419511570855,Dracula Has Risen from the Grave (1968),Horror|Romance|Thriller
12836,103208.0,2.7737819023584493,"Place at the Table, A (2012)",Documentary
12837,3119.0,2.7737566616023157,Bay of Blood (a.k.a. Twitch of the Death Nerve) (Reazione a catena) (1971),Horror
12838,6546.0,2.7737365645262013,Km. 0 - Kilometer Zero (Kilómetro cero) (2000),Comedy|Drama
12839,103137.0,2.7736803345274383,"Bling Ring, The (2013)",Crime|Drama
12840,45969.0,2.773623238481202,Career Opportunities (1991),Comedy|Romance
12841,36799.0,2.773591541040202,Sometimes in April (2005),Drama|War
12842,101170.0,2.773574269861941,"Borrowers, The (2011)",Adventure|Children|Fantasy
12843,3257.0,2.773547196659495,"Bodyguard, The (1992)",Drama|Romance|Thriller
12844,95185.0,2.773528574967767,Dangerous Liaisons (2007),Comedy|Crime|Drama|Mystery
12845,171141.0,2.7734878880232428,Handsome Devil (2016),Drama
12846,110765.0,2.7734328476114065,Pulling Strings (2013),Comedy|Romance
12847,128604.0,2.773409646493944,Knight of Cups (2015),Drama
12848,102263.0,2.7733309984631,Ju-on: White Ghost (2009),Horror
12849,6505.0,2.7732082587316813,Ed and His Dead Mother (1993),Comedy|Horror
12850,8733.0,2.7731058538807787,"Nest, The (Nid de Guêpes) (2002)",Action|Crime|Thriller
12851,33389.0,2.77295450785046,"Hiding Place, The (1975)",Drama|War
12852,133647.0,2.772948715542629,Thought Crimes (2015),Documentary
12853,4328.0,2.7727764536504775,"Return of the Magnificent Seven, The (a.k.a. Return of the Seven) (1966)",Western
12854,6914.0,2.77271496627279,Preaching to the Perverted (1997),Comedy|Drama
12855,8896.0,2.772704412201369,I Married a Monster from Outer Space (1958),Horror|Sci-Fi
12856,128715.0,2.772630862482774,Eloise at the Plaza (2003),Children|Comedy|Mystery
12857,76060.0,2.772623424215802,"Slammin' Salmon, The (2009)",Comedy
12858,8524.0,2.7725578220463674,"High and the Mighty, The (1954)",Drama
12859,1652.0,2.772557496611935,Year of the Horse (1997),Documentary
12860,1461.0,2.7725497230589187,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy
12861,90556.0,2.7725230407945802,Directed by John Ford (1971),Documentary
12862,106173.0,2.772500987275041,Looking for Lenny (2011) ,Documentary
12863,81495.0,2.772440454822786,"Countess, The (2009)",Drama|Thriller
12864,66686.0,2.7723978013894697,"Unsuspected, The (1947)",Drama|Film-Noir|Thriller
12865,4721.0,2.772395725930008,American Outlaws (2001),Action|Comedy|Western
12866,125906.0,2.7721619224472454,Ned Rifle (2014),Drama
12867,158725.0,2.7720226537202914,The Marathon (2012),Comedy|Drama
12868,146305.0,2.7720121029811695,Princes and Princesses (2000),Animation|Children|Comedy|Drama|Fantasy|Romance|Sci-Fi
12869,5806.0,2.7719389793443616,Blackboards (Takhté Siah) (2000),Drama
12870,68044.0,2.7719336172328664,Crime Wave (1954),Crime|Drama|Film-Noir
12871,116505.0,2.771928906123361,New Kids Nitro (2011),Action|Comedy
12872,145180.0,2.7719221648113583,Flowers and Trees (1932),Animation
12873,26803.0,2.771835150386122,House of Angels (Änglagård) (1992),Comedy|Drama
12874,47646.0,2.7718341847497823,Idlewild (2006),Crime|Drama|Musical
12875,117515.0,2.7718277611787205,Codebreaker (2011),Documentary|Drama
12876,5455.0,2.771630335613806,"Object of Beauty, The (1991)",Comedy|Drama
12877,66323.0,2.7715695086125973,Daddy (Tato) (1995),Drama
12878,1600.0,2.7715212832694607,She's So Lovely (1997),Drama|Romance
12879,71029.0,2.771445493225016,Videocracy (Videocracy - Basta apparire) (2009),Documentary
12880,47261.0,2.771391337656447,"Night Listener, The (2006)",Fantasy|Mystery|Thriller
12881,142677.0,2.7712459796944393,Lootera (2013),Drama|Romance
12882,5530.0,2.7710906764042074,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi
12883,88877.0,2.7710655811460114,"Invisible Sign, An (2010)",Comedy|Drama
12884,112450.0,2.7710598910583353,They Came Together (2014),Comedy|Romance
12885,4924.0,2.770919539131494,Anzio (1968),War
12886,5284.0,2.7708371118960784,Crush (2001),Comedy|Romance
12887,8907.0,2.7708274324624473,Shark Tale (2004),Animation|Children|Comedy
12888,127094.0,2.7707919449785585,Kolka Cool (2011),Comedy|Drama
12889,71978.0,2.770752818671447,Mother (Mat) (1926),Drama
12890,131506.0,2.7707065388407157,The Ugly Swans (2006),Drama|Mystery|Sci-Fi
12891,5973.0,2.7706384747011974,Running Time (1997),Crime|Thriller
12892,1523.0,2.7705368755481383,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance
12893,51847.0,2.770529177727893,Right at Your Door (2006),Drama|Thriller
12894,89480.0,2.7705113337635034,Sleeping Beauty (2011),Drama
12895,51209.0,2.7704910907186253,Fighting Elegy (Kenka erejii) (1966),Action|Comedy
12896,5429.0,2.770460607944802,5 Card Stud (1968),Mystery|Western
12897,2188.0,2.770424236619662,54 (1998),Drama
12898,164933.0,2.770299431586691,Collector (2016),Drama|Thriller
12899,118960.0,2.7702834054148724,Begone Dull Care (1949),Animation
12900,106646.0,2.770262225391147,"Somewhat Gentle Man, A (En ganske snill mann) (2010)",Comedy|Crime|Drama
12901,135777.0,2.770219588051905,Golmaal (2006),Children|Comedy
12902,151927.0,2.7701855133154036,My All American (2015),Drama
12903,129370.0,2.770138794620213,"SpongeBob Movie: Sponge Out of Water, The (2015)",Adventure|Animation|Children|Comedy
12904,1991.0,2.770079053287943,Child's Play (1988),Horror|Thriller
12905,4316.0,2.7700640829479197,Ice Castles (1978),Drama
12906,66354.0,2.770027950080644,Jesus Christ Superstar (2000),Drama|Musical
12907,74434.0,2.7700090840637595,"Wounds, The (Rane) (1998)",Comedy|Crime|Drama|War
12908,115669.0,2.769996719775324,Young Detective Dee: Rise of the Sea Dragon (Di Renjie: Shen du long wang) (2013),Action|Adventure|Drama|Fantasy|Mystery|IMAX
12909,144568.0,2.7699637985048384,Killer Toon (2013),Horror|Thriller
12910,92204.0,2.769789904870889,"Pointe-Courte, La (1955)",Drama
12911,87647.0,2.7697686067622267,Life After People (2008),Documentary
12912,6959.0,2.769767888600019,Timeline (2003),Action|Adventure|Sci-Fi
12913,109472.0,2.769750369491357,Grand Piano (2013),Mystery|Thriller
12914,160896.0,2.7697349336323542,Fittest On Earth (The Story Of The 2015 Reebok CrossFit Games) (2016),Documentary
12915,60686.0,2.76970466199538,Bravo Two Zero (1999) ,Adventure|Thriller|War
12916,88699.0,2.7695654936432392,Death Race 2 (2010),Action|Sci-Fi|Thriller
12917,72643.0,2.7694616823344846,Happiness (Schastye) (1934),Comedy|Drama
12918,95002.0,2.769334152131004,Contagion / Bio Slime (2010),Horror
12919,7657.0,2.769179271060067,Versus (2000),Action|Comedy|Fantasy|Horror
12920,69299.0,2.7691625287160435,"Free Soul, A (1931)",Drama
12921,71876.0,2.76913887857742,Amelia (2009),Drama
12922,86844.0,2.769101323651481,Same Same But Different (2009),Drama|Romance
12923,155362.0,2.7690696234952954,Ava's Possessions (2015),Mystery|Sci-Fi|Thriller
12924,53837.0,2.768985517821511,Swoon (1992),Crime|Drama
12925,68168.0,2.7688495721969475,"Strategy of the Snail, The (Estrategia del Caracol, La) (1993)",Comedy|Drama
12926,26338.0,2.7686425816757376,Cousin cousine (1975),Comedy|Romance
12927,101612.0,2.768609189669281,Admission (2013),Comedy|Romance
12928,157671.0,2.768454915110563,Manhattan Night (2016),Mystery|Thriller
12929,95519.0,2.768416130274043,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),Action|Adventure|Animation|Fantasy
12930,32917.0,2.768347645993757,Boccaccio '70 (1962),Comedy|Fantasy|Romance
12931,5900.0,2.768280885055367,Analyze That (2002),Comedy|Crime
12932,156017.0,2.768279410960007,Who Took Johnny (2014),Documentary
12933,79303.0,2.7682615223044795,Sinbad (Szindbád) (1971),Drama
12934,8744.0,2.7681814166302714,Fancy Pants (1950),Comedy|Western
12935,6424.0,2.768180842678312,Oscar (1991),Comedy|Crime|Mystery|Romance
12936,2509.0,2.768174111875873,Eight Days a Week (1997),Comedy
12937,4069.0,2.768091873363269,"Wedding Planner, The (2001)",Comedy|Romance
12938,155595.0,2.7680704180922024,The Confirmation (2016),Comedy
12939,157110.0,2.767987135168115,00 Schneider - Jagd auf Nihil Baxter (1994),Comedy|Crime
12940,6689.0,2.767981934842462,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance
12941,140958.0,2.767886892855429,Next Goal Wins (2014),Documentary
12942,103574.0,2.767880241003451,Jug Face (2013),Horror
12943,61707.0,2.7678154695011243,Ladrón que roba a ladrón (2007),Action|Adventure|Comedy|Crime
12944,8458.0,2.767810128701478,To Each His Own (1946),Drama
12945,88203.0,2.7678043054647397,Car Bonus (Autobonus) (2001),Documentary
12946,64497.0,2.767641212918076,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX
12947,3876.0,2.7676337148399317,Jerry and Tom (1998),Comedy|Crime|Drama
12948,3693.0,2.767562099476026,"Toxic Avenger, The (1985)",Comedy|Horror
12949,52995.0,2.767551375731501,"Prodigal Son, The (Bai ga jai) (1981)",Action|Adventure|Drama
12950,75389.0,2.7675512554418433,"Burrowers, The (2008)",Horror|Thriller|Western
12951,839.0,2.7674834907081984,"Crow: City of Angels, The (1996)",Action|Thriller
12952,485.0,2.7674468695507826,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy
12953,156000.0,2.767409266603614,Justice League vs. Teen Titans (2016),Action|Animation
12954,67624.0,2.767332820646549,"Square, The (2008)",Thriller
12955,89594.0,2.7673143594491076,"Perfume of the Lady in Black, The (Il profumo della signora in nero) (1974)",Horror|Mystery|Thriller
12956,9004.0,2.7672652571731122,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi
12957,144538.0,2.7672519133240296,Cold War (2012),Action|Thriller
12958,558.0,2.7672230857246283,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy
12959,6556.0,2.767216890922527,"Sea Is Watching, The (Umi wa miteita) (2002)",Romance
12960,103813.0,2.767216481837733,Miami Connection (1987),Action|Crime
12961,1330.0,2.7672078475409134,April Fool's Day (1986),Horror
12962,116847.0,2.767187457279115,United States of Secrets (Part One): The Program (2014),Documentary
12963,74870.0,2.7671734376316994,That Sinking Feeling (1980),Comedy
12964,6318.0,2.7671502029246846,"Marrying Man, The (Too Hot to Handle) (1991)",Comedy|Romance
12965,152091.0,2.7670670991955584,The Brothers Grimsby (2016),Comedy
12966,2741.0,2.7670520024245016,No Mercy (1986),Action|Crime|Thriller
12967,7343.0,2.7670451945112897,Wisconsin Death Trip (1999),Documentary
12968,68858.0,2.767012617521751,Vincere (2009),Drama|Romance
12969,129342.0,2.7669070668181246,Han Gong-ju (2013),Drama
12970,169164.0,2.76684271303888,Song to Song (2017),Drama
12971,4714.0,2.7667346956446024,Any Which Way You Can (1980),Comedy
12972,144432.0,2.7666670314634523,Hindsight (2011),Action|Crime|Romance
12973,127266.0,2.766636386936767,In the Basement (2014),Documentary
12974,330.0,2.7665737139903475,Tales from the Hood (1995),Action|Crime|Horror
12975,88934.0,2.766555290019257,"Lovely, Still (2008)",Drama|Romance
12976,6962.0,2.7664738154528155,OT: Our Town (2002),Documentary
12977,5935.0,2.7664319716230668,Class of 1984 (1982),Action|Drama|Thriller
12978,32928.0,2.7664203662333615,Control (2004),Crime|Sci-Fi|Thriller
12979,76153.0,2.7664055351194365,Lupin III: First Contact (Rupan Sansei: Faasuto Kontakuto) (2002),Action|Animation|Comedy|Crime|Drama|Mystery|Romance|Thriller
12980,5842.0,2.7663980279026363,Too Beautiful for You (Trop belle pour toi) (1989),Comedy|Drama|Romance
12981,158007.0,2.76636312463352,Jane Wants a Boyfriend (2015),Drama|Romance
12982,3584.0,2.766278512148239,Breathless (1983),Action|Drama|Romance|Thriller
12983,115819.0,2.7662334620106748,Mr Hublot (2013),Animation|Comedy
12984,6278.0,2.7662058629458866,Fellini: I'm a Born Liar (Fellini: Je Suis um Grand Menteur) (2001),Documentary
12985,82684.0,2.7661955515069305,Trash Humpers (2009),Drama
12986,101350.0,2.766134422405278,Miss Farkku-Suomi (2012),Drama|Romance
12987,6186.0,2.7660934248110585,Gods and Generals (2003),Action|Drama|War
12988,90403.0,2.7657485911794537,"Three Musketeers, The (2011)",Action|Adventure
12989,4812.0,2.7656191136616166,SpaceCamp (1986),Adventure|Sci-Fi
12990,547.0,2.765528011779712,Surviving the Game (1994),Action|Adventure|Thriller
12991,107350.0,2.7654843601326817,Escape Fire: The Fight to Rescue American Healthcare (2012),Documentary
12992,89045.0,2.7653845445518175,Rocky VI (1986) ,Comedy
12993,86181.0,2.765335900543275,Late Chrysanthemums (Bangiku) (1954),Drama
12994,166974.0,2.7653108347362867,Creepy (2016),Thriller
12995,5151.0,2.7653027382578057,40 Days and 40 Nights (2002),Comedy|Romance
12996,7824.0,2.765288572431024,Second Skin (Segunda Piel) (1999),Drama|Romance
12997,78342.0,2.765202063756369,Wonderful World (2009),Drama|Romance
12998,7645.0,2.765194307510229,Iron & Silk (1990),Comedy|Drama
12999,164639.0,2.7651733765109245,The Duelist (2016),(no genres listed)
13000,4790.0,2.7650809002523937,"Return of a Man Called Horse, The (1976)",Western
13001,80777.0,2.765080120026201,Tere Naam (2003),Romance
13002,60309.0,2.765029331698418,Along Came Jones (1945),Comedy|Romance|Western
13003,132590.0,2.7650268016799737,Happy Valley (2014),Documentary
13004,32741.0,2.764989482966676,Oedipus Rex (Edipo re) (1967),Drama
13005,26371.0,2.7649886779579944,The Missouri Breaks (1976),Drama|Western
13006,6625.0,2.7649836761823274,Camp Nowhere (1994),Adventure|Children|Comedy
13007,80502.0,2.764919136818147,Infestation (2009),Action|Comedy|Sci-Fi
13008,59725.0,2.764793880991384,Sex and the City (2008),Comedy|Romance
13009,3887.0,2.7647744465616695,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama
13010,77981.0,2.7646947087558145,Sparrow (a.k.a. Cultured Bird) (Man jeuk) (2008),Drama|Romance
13011,142032.0,2.764660496198959,The Transporter Refuelled (2015),Action|Crime|Thriller
13012,86604.0,2.764636725369951,My Dog Tulip (2009),Animation|Drama
13013,69974.0,2.7646313623485907,Shiver (Eskalofrío) (2008),Horror|Thriller
13014,1816.0,2.764606989171722,Two Girls and a Guy (1997),Comedy|Drama
13015,120462.0,2.7645940147494596,The Invisible Boy (2014),Fantasy|Sci-Fi
13016,108764.0,2.764587031062246,"Strange Little Cat, The (Das merkwürdige Kätzchen) (2013)",Comedy|Drama
13017,142372.0,2.764584015641023,Our Brand Is Crisis (2015),Comedy|Drama
13018,72043.0,2.7645435347428764,Monsters vs Aliens: Mutant Pumpkins from Outer Space (2009),Animation|Comedy|Sci-Fi
13019,110198.0,2.764496249846986,Don't Stop Believin': Everyman's Journey (2012),Documentary
13020,34321.0,2.764487391550902,Bad News Bears (2005),Children|Comedy
13021,169982.0,2.764455113389768,Power Rangers (2017),Action|Adventure|Sci-Fi
13022,39896.0,2.76433463909624,South Central (1992),Action|Crime|Drama
13023,130578.0,2.7641354726880816,"Gunman, The (2015)",Action|Thriller
13024,78270.0,2.764057533622957,May Fools (Milou en mai) (1990),Comedy|Romance
13025,6637.0,2.764039214403129,Thrashin' (1986),Action|Drama
13026,6220.0,2.7639405928400063,Willard (2003),Drama|Horror|Thriller
13027,49929.0,2.7638501251040406,Katzelmacher (1969),Drama|Romance
13028,96181.0,2.7638377037743327,Female Agents (Les femmes de l'ombre) (2008),Drama|War
13029,69466.0,2.7637841970996853,"Alibi, The (Lies and Alibis) (2006)",Comedy|Drama|Romance
13030,6012.0,2.7637818695075866,"Guy Thing, A (2003)",Comedy|Romance
13031,26696.0,2.7636498225120376,Lionheart (1990),Action
13032,136431.0,2.763560092372771,Pappa ante Portas (1991),Comedy
13033,148978.0,2.7635514637226057,Blue Exorcist: The Movie (2012),Animation|Fantasy|Horror|Mystery
13034,114925.0,2.7635128855014526,"Captive, The (2014)",Crime|Drama|Thriller
13035,36630.0,2.7633814900310716,L.A. Without a Map (1998),Comedy|Drama|Romance
13036,209.0,2.7633717385240586,White Man's Burden (1995),Drama
13037,27426.0,2.763369574666609,"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller
13038,77412.0,2.7633256186650352,Panda! Go Panda! (Panda kopanda) (1972),Animation|Children
13039,90321.0,2.763304294234446,House by the River (1950),Crime|Drama|Film-Noir
13040,6293.0,2.7632904602997663,XX/XY (2002),Drama|Romance
13041,8713.0,2.763267039431329,"New Adventures of Pippi Longstocking, The (1988)",Adventure|Children|Fantasy|Musical
13042,31983.0,2.763167576726057,"Sicilian Clan, The (Clan des Siciliens, Le) (1969)",Crime|Drama
13043,156175.0,2.7631390982474495,Mapplethorpe: Look at the Pictures,(no genres listed)
13044,62726.0,2.763014111204122,Tyler Perry's The Family That Preys (2008),Drama
13045,120863.0,2.7629954116518456,Doodlebug (1997),Fantasy|Mystery
13046,117506.0,2.762946741924004,Deewaar (1975),Action|Crime|Drama|Thriller
13047,6221.0,2.7629039751195448,Gaudi Afternoon (2001),Comedy|Drama|Mystery
13048,58610.0,2.7627603071457614,51 Birch Street (2005),Documentary
13049,4561.0,2.7626433117267104,Waxwork (1988),Comedy|Horror
